2023-03-11 22:28:00,027 INFO    StreamThr :14116 [internal.py:wandb_internal():87] W&B internal server running at pid: 14116, started at: 2023-03-11 22:28:00.027248
2023-03-11 22:28:00,027 DEBUG   HandlerThread:14116 [handler.py:handle_request():144] handle_request: status
2023-03-11 22:28:00,039 INFO    WriterThread:14116 [datastore.py:open_for_write():85] open: C:\Users\Shivam Maurya\OneDrive\Desktop\IIT MADRAS\Deep Learning\assignment 1\CS6910-Deep_Learning_Assignment-1\wandb\run-20230311_222753-sc7mpdku\run-sc7mpdku.wandb
2023-03-11 22:28:00,043 DEBUG   SenderThread:14116 [sender.py:send():336] send: header
2023-03-11 22:28:00,043 DEBUG   SenderThread:14116 [sender.py:send():336] send: run
2023-03-11 22:28:00,929 INFO    SenderThread:14116 [dir_watcher.py:__init__():216] watching files in: C:\Users\Shivam Maurya\OneDrive\Desktop\IIT MADRAS\Deep Learning\assignment 1\CS6910-Deep_Learning_Assignment-1\wandb\run-20230311_222753-sc7mpdku\files
2023-03-11 22:28:00,930 INFO    SenderThread:14116 [sender.py:_start_run_threads():1067] run started: sc7mpdku with start time 1678553879.087779
2023-03-11 22:28:00,930 DEBUG   SenderThread:14116 [sender.py:send_request():363] send_request: summary_record
2023-03-11 22:28:00,930 INFO    SenderThread:14116 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-11 22:28:00,945 DEBUG   HandlerThread:14116 [handler.py:handle_request():144] handle_request: check_version
2023-03-11 22:28:00,945 DEBUG   SenderThread:14116 [sender.py:send_request():363] send_request: check_version
2023-03-11 22:28:01,328 DEBUG   HandlerThread:14116 [handler.py:handle_request():144] handle_request: run_start
2023-03-11 22:28:01,340 DEBUG   HandlerThread:14116 [system_info.py:__init__():31] System info init
2023-03-11 22:28:01,340 DEBUG   HandlerThread:14116 [system_info.py:__init__():46] System info init done
2023-03-11 22:28:01,340 INFO    HandlerThread:14116 [system_monitor.py:start():151] Starting system monitor
2023-03-11 22:28:01,355 INFO    SystemMonitor:14116 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-03-11 22:28:01,355 INFO    HandlerThread:14116 [system_monitor.py:probe():172] Collecting system info
2023-03-11 22:28:01,366 INFO    SystemMonitor:14116 [interfaces.py:start():168] Started cpu
2023-03-11 22:28:01,366 DEBUG   HandlerThread:14116 [system_info.py:probe():195] Probing system
2023-03-11 22:28:01,371 INFO    SystemMonitor:14116 [interfaces.py:start():168] Started disk
2023-03-11 22:28:01,371 INFO    SystemMonitor:14116 [interfaces.py:start():168] Started memory
2023-03-11 22:28:01,393 INFO    SystemMonitor:14116 [interfaces.py:start():168] Started network
2023-03-11 22:28:01,393 DEBUG   HandlerThread:14116 [system_info.py:_probe_git():180] Probing git
2023-03-11 22:28:01,641 DEBUG   HandlerThread:14116 [system_info.py:_probe_git():188] Probing git done
2023-03-11 22:28:01,641 DEBUG   HandlerThread:14116 [system_info.py:probe():241] Probing system done
