2023-03-10 15:16:40,582 INFO    StreamThr :6428 [internal.py:wandb_internal():87] W&B internal server running at pid: 6428, started at: 2023-03-10 15:16:40.582853
2023-03-10 15:16:40,582 DEBUG   HandlerThread:6428 [handler.py:handle_request():144] handle_request: status
2023-03-10 15:16:40,598 INFO    WriterThread:6428 [datastore.py:open_for_write():85] open: C:\Users\Shivam Maurya\OneDrive\Desktop\IIT MADRAS\Deep Learning\assignment 1\CS6910-Deep_Learning_Assignment-1\wandb\run-20230310_151640-43tzu4qh\run-43tzu4qh.wandb
2023-03-10 15:16:40,598 DEBUG   SenderThread:6428 [sender.py:send():336] send: header
2023-03-10 15:16:40,630 DEBUG   SenderThread:6428 [sender.py:send():336] send: run
2023-03-10 15:16:41,323 INFO    SenderThread:6428 [dir_watcher.py:__init__():216] watching files in: C:\Users\Shivam Maurya\OneDrive\Desktop\IIT MADRAS\Deep Learning\assignment 1\CS6910-Deep_Learning_Assignment-1\wandb\run-20230310_151640-43tzu4qh\files
2023-03-10 15:16:41,323 INFO    SenderThread:6428 [sender.py:_start_run_threads():1067] run started: 43tzu4qh with start time 1678441600.582853
2023-03-10 15:16:41,323 DEBUG   SenderThread:6428 [sender.py:send_request():363] send_request: summary_record
2023-03-10 15:16:41,323 INFO    SenderThread:6428 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-10 15:16:41,323 DEBUG   HandlerThread:6428 [handler.py:handle_request():144] handle_request: check_version
2023-03-10 15:16:41,323 DEBUG   SenderThread:6428 [sender.py:send_request():363] send_request: check_version
2023-03-10 15:16:41,373 DEBUG   HandlerThread:6428 [handler.py:handle_request():144] handle_request: run_start
2023-03-10 15:16:41,373 DEBUG   HandlerThread:6428 [system_info.py:__init__():31] System info init
2023-03-10 15:16:41,373 DEBUG   HandlerThread:6428 [system_info.py:__init__():46] System info init done
2023-03-10 15:16:41,373 INFO    HandlerThread:6428 [system_monitor.py:start():151] Starting system monitor
2023-03-10 15:16:41,373 INFO    SystemMonitor:6428 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-03-10 15:16:41,373 INFO    HandlerThread:6428 [system_monitor.py:probe():172] Collecting system info
2023-03-10 15:16:41,387 INFO    SystemMonitor:6428 [interfaces.py:start():168] Started cpu
2023-03-10 15:16:41,387 DEBUG   HandlerThread:6428 [system_info.py:probe():195] Probing system
2023-03-10 15:16:41,387 INFO    SystemMonitor:6428 [interfaces.py:start():168] Started disk
2023-03-10 15:16:41,387 INFO    SystemMonitor:6428 [interfaces.py:start():168] Started memory
2023-03-10 15:16:41,387 INFO    SystemMonitor:6428 [interfaces.py:start():168] Started network
2023-03-10 15:16:41,387 DEBUG   HandlerThread:6428 [system_info.py:_probe_git():180] Probing git
2023-03-10 15:16:41,449 DEBUG   HandlerThread:6428 [system_info.py:_probe_git():188] Probing git done
2023-03-10 15:16:41,449 DEBUG   HandlerThread:6428 [system_info.py:probe():241] Probing system done
2023-03-10 15:16:41,449 DEBUG   HandlerThread:6428 [system_monitor.py:probe():181] {'os': 'Windows-10-10.0.22621-SP0', 'python': '3.9.13', 'heartbeatAt': '2023-03-10T09:46:41.387145', 'startedAt': '2023-03-10T09:46:40.567231', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '<python with no main file>', 'git': {'remote': 'https://github.com/maurya050/CS6910-Deep_Learning_Assignment-1.git', 'commit': 'a74bc764de0ed08262585ca273a531625e253c10'}, 'email': 'mauryashivam050@gmail.com', 'root': 'C:/Users/Shivam Maurya/OneDrive/Desktop/IIT MADRAS/Deep Learning/assignment 1/CS6910-Deep_Learning_Assignment-1', 'host': 'LAPTOP-DEGE94G6', 'username': 'Shivam Maurya', 'executable': 'C:\\Anaconda\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2918.0, 'min': 0.0, 'max': 2918.0}, 'cpu_freq_per_core': [{'current': 2918.0, 'min': 0.0, 'max': 2918.0}], 'disk': {'total': 833.1318321228027, 'used': 292.3438911437988}, 'memory': {'total': 15.755851745605469}}
2023-03-10 15:16:41,449 INFO    HandlerThread:6428 [system_monitor.py:probe():182] Finished collecting system info
2023-03-10 15:16:41,449 INFO    HandlerThread:6428 [system_monitor.py:probe():185] Publishing system info
2023-03-10 15:16:41,449 DEBUG   HandlerThread:6428 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-03-10 15:16:41,449 DEBUG   HandlerThread:6428 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-10 15:16:41,449 DEBUG   HandlerThread:6428 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-03-10 15:16:42,336 INFO    Thread-17 :6428 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Shivam Maurya\OneDrive\Desktop\IIT MADRAS\Deep Learning\assignment 1\CS6910-Deep_Learning_Assignment-1\wandb\run-20230310_151640-43tzu4qh\files\conda-environment.yaml
2023-03-10 15:16:42,336 INFO    Thread-17 :6428 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Shivam Maurya\OneDrive\Desktop\IIT MADRAS\Deep Learning\assignment 1\CS6910-Deep_Learning_Assignment-1\wandb\run-20230310_151640-43tzu4qh\files\wandb-summary.json
2023-03-10 15:16:42,336 INFO    Thread-17 :6428 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Shivam Maurya\OneDrive\Desktop\IIT MADRAS\Deep Learning\assignment 1\CS6910-Deep_Learning_Assignment-1\wandb\run-20230310_151640-43tzu4qh\files\requirements.txt
2023-03-10 15:16:51,054 DEBUG   HandlerThread:6428 [system_info.py:_save_conda():86] Saving conda packages done
2023-03-10 15:16:51,054 INFO    HandlerThread:6428 [system_monitor.py:probe():187] Finished publishing system info
2023-03-10 15:16:51,054 DEBUG   HandlerThread:6428 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 15:16:51,054 DEBUG   HandlerThread:6428 [handler.py:handle_request():144] handle_request: keepalive
2023-03-10 15:16:51,054 DEBUG   SenderThread:6428 [sender.py:send():336] send: files
2023-03-10 15:16:51,054 INFO    SenderThread:6428 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-03-10 15:16:51,069 DEBUG   HandlerThread:6428 [handler.py:handle_request():144] handle_request: stop_status
2023-03-10 15:16:51,069 DEBUG   SenderThread:6428 [sender.py:send_request():363] send_request: stop_status
2023-03-10 15:16:51,376 DEBUG   SenderThread:6428 [sender.py:send():336] send: telemetry
2023-03-10 15:16:51,376 DEBUG   SenderThread:6428 [sender.py:send():336] send: telemetry
2023-03-10 15:16:51,376 DEBUG   SenderThread:6428 [sender.py:send():336] send: run
2023-03-10 15:16:51,432 INFO    Thread-17 :6428 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Shivam Maurya\OneDrive\Desktop\IIT MADRAS\Deep Learning\assignment 1\CS6910-Deep_Learning_Assignment-1\wandb\run-20230310_151640-43tzu4qh\files\conda-environment.yaml
2023-03-10 15:16:51,432 INFO    Thread-17 :6428 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\Shivam Maurya\OneDrive\Desktop\IIT MADRAS\Deep Learning\assignment 1\CS6910-Deep_Learning_Assignment-1\wandb\run-20230310_151640-43tzu4qh\files\config.yaml
2023-03-10 15:16:51,432 INFO    Thread-17 :6428 [dir_watcher.py:_on_file_created():275] file/dir created: C:\Users\Shivam Maurya\OneDrive\Desktop\IIT MADRAS\Deep Learning\assignment 1\CS6910-Deep_Learning_Assignment-1\wandb\run-20230310_151640-43tzu4qh\files\wandb-metadata.json
2023-03-10 15:16:51,700 INFO    SenderThread:6428 [sender.py:send_run():944] updated run: 43tzu4qh
2023-03-10 15:16:51,700 DEBUG   HandlerThread:6428 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 15:16:51,905 INFO    wandb-upload_0:6428 [upload_job.py:push():138] Uploaded file C:\Users\SHIVAM~1\AppData\Local\Temp\tmpivv1j1x5wandb\qjwddygn-wandb-metadata.json
2023-03-10 15:16:56,784 DEBUG   HandlerThread:6428 [handler.py:handle_request():144] handle_request: status_report
